JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise	DateRglt	ModeRglt	NatOp	IdClient	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          4,79	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          4,79	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          4,79	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         45,55	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          1,30	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          8,39	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         16,79	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          8,39	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	      1746,73	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	      1746,73	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          9,59	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	         45,55	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         82,48	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          4,79	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	         31,19	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          9,59	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          4,79	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          9,59	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          9,59	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          3,59	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	      1011,35	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         13,19	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          9,59	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         21,58	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          4,79	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	        117,44	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	         14,39	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	          6,59	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         35,98	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         31,19	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	         14,39	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	         16,79	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          9,59	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	         11,99	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40180090	OVH                           	       	       	1	20190101	A-Nouveau OVH OVH 	          0,00	         16,79	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau CB PETIT PANISSE RESTAURATION 	         18,50	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau CB PETIT PANISSE RESTAURATION 	          0,00	         18,50	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau CB PETIT PANISSE RESTAURATION 	          0,00	         18,50	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau CB PETIT PANISSE RESTAURATION 	         18,50	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau PDP WAGR SC PA RESTAURATION 	          6,30	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau PDP WAGR SC PA RESTAURATION 	          0,00	          6,30	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau SARMENT DE MONT RESTAURATION 	         10,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40185704	RESTAURATION                  	       	       	1	20190101	A-Nouveau SARMENT DE MONT RESTAURATION 	          0,00	         10,00	   			              	EUR	      	       	       	       	
